protein_id	gene_names	OR-01	OR-04	OR-07	OR-09	OR-10	OR-13	OR-20	OR-23	OR-25	PD-02	PD-03	PD-04	PD-06	PD-07	PD-08	PD-09	PD-10	PD-11
Q9BVP2	GNL3	NA	NA	21.1481334197492	21.3630364753972	NA	20.6942319088861	21.6097443254757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BW27	NUP85	21.5767396784545	20.8017702331766	20.9007728919844	NA	22.1421793009426	NA	NA	NA	NA	21.3109460445258	NA	22.185455069996	NA	NA	NA	21.1474430818178	20.6459303082341	NA
Q9BW60	ELOVL1	23.6124911700958	21.7392532467427	21.6312290633931	22.9146713862869	22.7453465770722	23.2961544296868	22.0395803574602	21.8995893461865	NA	22.1832025143545	21.4696319299118	21.8278853064866	22.5483321724231	22.5950593997206	22.7868335814187	22.8368763330343	22.7511044539464	22.563459566345
Q9BW72	HIGD2A	20.606726701463	20.2041822492992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BW91	NUDT9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8609551342399	21.109500073171	20.4503849562853	NA	NA	NA	NA	NA
Q9BW92	TARS2	20.9070722089663	22.2076033601152	22.33512631624	21.8894345729713	21.2901854889325	20.8909019275925	22.2240254879605	22.079148937336	22.1549852758197	20.5057901382574	22.3521643140042	21.9848891817677	22.9867930056961	22.2416403310899	NA	21.5448148844038	20.8823799284769	NA
Q9BWF3;Q9BQ04	RBM4;RBM4B	24.2233371168334	24.1154999228904	24.6962790502969	24.5166249113619	23.5295081211107	23.7788336782203	24.0018089514205	23.6346783713063	23.0204691565513	23.6781451913298	24.6147148375457	23.6469671628441	23.6859461438818	23.7483446696664	23.2116619686998	23.3908111608335	23.8135520442762	23.4250332527384
Q9BWJ5	SF3B5	21.7559672385227	NA	21.2543077351961	NA	21.9446114803353	NA	21.1986863804041	21.4096103811482	NA	22.1527980388232	22.0888976649244	NA	21.6254906029905	21.2818865639589	NA	NA	21.9081765099284	NA
Q9BWM7	SFXN3	25.1051811593312	24.4616413800247	24.8235293869141	25.5510252490881	23.2388789833818	23.6030267384499	24.909625519935	25.4105267508881	24.1684059119725	23.0448895769303	23.0813001491937	22.9046609912757	24.0662723629455	24.9013622172198	23.2144284029912	23.4509172416944	23.608180076641	24.7766379896168
Q9BWS9	CHID1	NA	NA	NA	22.6385919127471	21.8081909213965	21.9573109739792	22.2510003531182	23.504853316821	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.0531839284702
Q9BXJ9;Q6N069	NAA15	23.2509076640694	NA	22.3989843429366	22.4055662833135	21.8021336643977	NA	21.8193336661909	22.3226025708677	21.4685940440078	23.1110681415956	22.7711225272888	22.0273902237638	22.6904866640566	21.8848799416747	NA	NA	21.6952391011731	22.2245887035376
Q9BXK5	BCL2L13	23.4263477817901	23.4098126261641	23.0590344500436	24.2206394208602	23.2219972667582	NA	23.3648284167788	24.1550719822276	23.281527805542	22.3717727902857	22.7316357771045	22.9143112763733	23.3161031423009	NA	NA	23.6316131610454	NA	23.5231586320462
Q9BXN1	ASPN	25.7813593353512	21.2088303249755	26.4244228693126	25.121071455867	23.0115438056226	25.4793867820372	25.2321440517158	NA	22.9715349475775	22.4900022357266	23.223770007897	23.8640880435072	22.1331279027387	23.2139898846642	24.054187254802	25.3358609581952	25.6131691622417	21.4063490009098
Q9BXP5	SRRT	24.8792917781863	24.9768820551987	24.7319356765072	24.8319904405732	24.658624906727	25.0826650717336	24.9459568737528	24.458179959377	24.4778752107628	24.8770993866289	25.8133102087475	24.9505167284166	24.845729644147	24.7443464360472	25.348171694835	24.5735737333751	24.469404895655	24.4990189018469
Q9BXS5	AP1M1	24.1094942798681	NA	22.7029704627927	24.2454937161171	22.9539659156534	24.3211251676078	23.5538622411688	23.0886792944841	22.8544905353178	NA	23.5328219337941	23.2626557838912	23.6056860764151	22.8901973025107	23.4541451466648	22.6486403586295	22.8029497878972	23.4363373667293
Q9BXW7	CECR5	NA	20.3647659311886	20.9023107308226	NA	20.2851491741364	20.8344773823023	NA	20.3906888374968	NA	20.5111046631435	NA	20.2296098026384	20.959481292817	20.3215474569251	NA	NA	NA	NA
Q9BY32	ITPA	NA	NA	NA	NA	21.2508860235289	NA	20.9860706255031	21.2524682879927	NA	NA	21.7651393468261	NA	21.9486917796904	21.7779833641136	NA	22.4251067902762	NA	NA
Q9BY43	CHMP4A	NA	21.591639566237	NA	24.256038779126	NA	23.7835640024581	22.2844369095348	21.433528236113	NA	23.5875345410707	23.6716519881672	23.1640144113771	22.8844695487764	21.7492759986319	21.6744772542224	22.0763832812136	NA	23.2278244923686
Q9BY44	EIF2A	23.5068992637872	23.6316282002154	23.5744600490809	23.9708921852945	22.4165734751013	22.1344377719666	23.8318729578066	24.5144297609218	22.0995049499365	23.5495387404225	24.0223225478408	22.7452325378405	24.0044920060521	23.9088735504937	23.6406747935657	23.3945813249405	23.2860641938463	23.9147371585011
Q9BY50	SEC11C	NA	NA	NA	19.3770283673345	NA	NA	19.2932527195796	19.7695224226218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BYC5	FUT8	NA	22.3547047766935	21.9661209668876	22.2915609641473	22.3041378865766	22.6591985061345	20.3990441321167	NA	24.2124896641385	21.940742052224	22.4454279217721	NA	22.110975497853	24.542648624212	NA	22.0905481468148	23.4855980650659	NA
Q9BYD1	MRPL13	22.2388888884959	22.5559152363522	NA	NA	22.3951186759694	21.8357735315643	22.3939873432312	NA	21.8450278883897	21.9269646550757	22.161856175309	NA	NA	22.1853076460334	NA	21.686673813219	NA	23.5454182717284
Q9BYD2	MRPL9	21.1869122756745	21.6669716426648	NA	NA	NA	NA	21.5265678838388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BYD3	MRPL4	21.7980601037393	NA	21.7132437387884	21.6638398727922	21.6634847477194	21.7320936152982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BYD6	MRPL1	22.1973493594043	NA	21.0817499910148	21.1260738739166	21.7656189720984	NA	21.2919070237964	21.6873225135563	NA	21.9260807635671	22.2588149242813	21.5950980334681	NA	21.2345318104463	NA	21.5479635380617	22.0560965759602	21.9632553627419
Q9BYE4	SPRR2G	NA	NA	NA	21.1751496307947	NA	23.4783821986956	21.1150467723179	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4551623167762	20.7650953149708
Q9BYN8	MRPS26	21.3056486545817	21.1230652739903	NA	NA	NA	NA	21.8132534252216	NA	NA	21.3489805808368	NA	21.0890496620085	NA	NA	NA	NA	NA	NA
Q9BYT8	NLN	21.1713751596505	21.4499098164993	21.5906902712777	NA	20.8788577173224	22.3376878899999	23.2225019311386	21.6020811538963	NA	20.6521225406966	NA	21.8375730955129	22.3700419494117	NA	NA	NA	21.3740614441663	22.3645558754224
Q9BZ95	WHSC1L1	NA	21.9128454973404	21.8948490578052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4323188570686	NA	NA
Q9BZE1	MRPL37	NA	22.2480361406362	NA	21.9071527162166	21.8640308693101	NA	22.9496085748504	22.7473574338333	NA	21.4878824037424	NA	NA	21.7339921499717	NA	NA	NA	NA	NA
Q9BZE9	ASPSCR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.0838021404564	NA	NA	20.6671345772822	NA	NA	NA	20.8570056873664
Q9BZF1	OSBPL8	NA	21.9293946620398	21.7852855517739	21.891749035389	21.7368910028691	NA	21.7736716120485	NA	NA	22.0245427628677	23.4380895560364	21.5757170993262	21.3692599935536	NA	NA	22.1405070346074	NA	NA
Q9BZG1	RAB34	21.2132457551669	20.8782914816101	21.5226458821479	22.070899493442	NA	NA	NA	NA	NA	NA	21.3066939404854	NA	23.2891281747891	NA	NA	NA	23.0009233365846	22.1030454275825
Q9BZK7;O60907;Q9BQ87	TBL1XR1	NA	22.6928453415313	NA	NA	23.2301251476416	NA	22.9991684253203	NA	NA	22.6625968385252	22.3643048768764	21.9470432271406	23.0784656712925	22.9187230915253	NA	NA	NA	22.8267254817088
Q9BZQ8;REV__Q9UHV5	FAM129A	21.9186827914098	NA	22.3917709245511	22.0300219714908	NA	22.7541113528	21.0977076586058	24.5863818741951	25.0588822680571	22.8052610623476	25.9777687992227	20.736202310004	24.0233826059224	25.0454837338616	NA	20.6258510886034	NA	NA
Q9BZZ5	API5	24.7223005851057	25.0680041230159	25.0012058373944	24.83005220243	24.3228545787968	24.9712089231619	25.421444816969	24.9373695060001	23.4641933439788	25.2262200095149	25.3998094299887	24.4463260187499	24.7206084365257	24.3466284129684	23.2096826913405	24.6291892863426	23.7313787302134	23.9635021249149
Q9C002	NMES1	NA	NA	22.5813227428138	26.1909301779922	22.2842126632038	24.4155715216526	NA	21.7239996120163	24.7252500523893	NA	22.3183006081423	NA	NA	NA	NA	NA	NA	NA
Q9C005	DPY30	19.9308803432569	NA	NA	21.2576419519112	21.6302946198	NA	NA	21.6253032086581	NA	NA	21.1768809522843	NA	19.3290128149181	NA	NA	NA	21.1091883160432	NA
Q9C0B1	FTO	20.3300946922285	NA	NA	20.2017094441881	19.0079524458962	NA	21.4683952642812	21.3964330972483	NA	NA	NA	NA	NA	19.9071300305744	NA	NA	20.4817686124435	NA
Q9C0C2	TNKS1BP1	24.7561415665344	24.7301827037369	24.0854241950161	24.3280770585724	22.4982387586226	23.3694707096899	24.1127197524651	25.4630091468414	25.6339550984573	24.4549778602374	24.679712891891	25.0808395703579	24.7298808292096	25.9207321969531	24.1294034035803	24.4648665409975	22.5966713107785	26.2444878849107
Q9C0C9	UBE2O	NA	NA	NA	NA	NA	NA	22.4192802525983	NA	NA	NA	NA	NA	22.9925300728434	NA	NA	NA	23.5008648217192	NA
Q9C0D9	EPT1	NA	21.9267369485939	NA	NA	NA	NA	22.6251024251837	21.4365219594211	NA	NA	21.4645388929477	NA	NA	NA	NA	NA	NA	NA
Q9C0E8	LNP	21.5338145127719	22.2620646599444	22.0937368014758	22.7336533250879	NA	NA	21.6010866940308	21.4503943765312	21.8219234771692	21.5524532285887	22.1504506234356	22.5280897669922	21.9053407948728	22.0382263097872	NA	22.0215661882103	21.8201715284258	NA
Q9C0H9	SRCIN1	NA	20.3536558163475	NA	NA	NA	NA	19.609495046119	NA	NA	NA	NA	NA	22.0035192308588	NA	NA	NA	NA	NA
Q9GZS3	WDR61	NA	22.5918175088362	22.9408636434144	22.6979885194487	21.686074773735	22.4733682805534	22.3314898121419	22.1783252506298	NA	22.7435313064558	22.3749447131995	22.8119611564672	22.446197455793	22.8457108253975	NA	NA	22.5138020991746	22.2145335030567
Q9GZT3	SLIRP	22.1209953333488	21.6515924527942	NA	21.6083779507283	NA	NA	NA	21.6531824540151	NA	NA	22.4802160155098	24.278792656691	23.231318119529	23.2487453591622	23.6264274783049	22.9846522611608	24.6428877165105	24.647033115604
Q9GZZ1	NAA50	20.4290837868598	NA	NA	NA	NA	NA	NA	NA	NA	21.2037399899889	21.1955739510635	20.5472988297132	20.8858276635535	20.8335301372249	NA	NA	21.1614037588097	21.3232602729526
Q9GZZ9	UBA5	21.8347976210342	NA	NA	21.9662327055996	NA	NA	NA	21.7101450929094	21.8097520944655	22.5296983009968	22.3522223689745	22.1407563553729	22.3385385449284	21.9967017428465	NA	NA	22.7613036112923	NA
Q9H061	TMEM126A	24.5077407307348	NA	NA	20.8318397820724	21.425920989388	19.8796979313573	20.8019046540018	20.6274806607356	NA	NA	NA	NA	20.7255892195772	19.041495764122	NA	NA	20.3681234103153	24.8157513266702
Q9H078	CLPB	22.1297337521691	21.5843505090638	21.6282486407771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.743901503109	NA	NA	NA	NA
Q9H0A0	NAT10	24.287083632984	22.5541682058065	22.6612732143777	22.0393721820655	24.3521959898849	22.6352060947623	23.6005990263879	23.7998212051728	NA	23.4763308589518	24.4967753726304	22.936124818986	22.7577166429628	21.7020486063407	24.9404554295285	22.6479680062303	21.9314525965934	22.5541613071866
Q9H0B6	KLC2	23.1390379792605	22.5009110792059	21.6929976619611	22.2809737702733	NA	22.836825796067	23.1688428147492	22.1988807110157	NA	21.6620218393444	22.1692563218103	NA	22.0892638082926	NA	22.6703381836856	NA	22.2506295164505	21.9174230141409
Q9H0D6	XRN2	24.313310419374	24.5809866727067	25.3694875153567	24.7286797233309	24.7224344549076	24.2317224509908	24.6232401679599	24.4586792050056	23.4522862874091	24.7122451239949	25.0594206636141	23.8684307108525	24.8797344542972	24.8364858491947	NA	25.1061707999512	23.6595988732395	23.5276158690539
Q9H0E2	TOLLIP	22.7262657490692	23.3270128686418	21.8473603721279	23.6218845563509	22.0901393509749	22.2257253770382	22.9103658705856	23.5662538614852	23.0732984485904	21.5575037860879	22.2424641950882	22.196635188161	NA	21.762076105907	NA	22.9527701835009	21.8762131643229	22.7111367343873
Q9H0P0	NT5C3	NA	21.2362785393331	NA	20.8230312491314	20.8663967421883	NA	20.7365286451498	22.7302364885449	21.1885279717801	NA	NA	21.6296332321129	21.0909657173404	NA	NA	NA	NA	21.082592417974
Q9H0U3	MAGT1	22.8184043618408	22.8284645870634	22.8323025738567	23.3886928050166	23.8497008211861	24.496038341223	23.4153507459949	24.0271167670827	22.9953165758556	23.7002858341257	23.2516278617482	23.6798127417945	23.3458761847002	23.7360928817988	22.8895607954077	22.9341397213927	NA	22.9194426093284
Q9H0U4;Q92928	RAB1B;RAB1C	27.5668544148168	26.3641484617339	25.413644438856	26.3598456275556	26.3736335266951	26.0646623969097	25.718325643492	25.9682020399756	26.0516896330697	25.3421632220711	25.9332512044943	25.6669218400816	25.683724737127	25.915531336149	25.2878181082994	25.3591077134181	26.1762112070926	25.226831219151
Q9H1B7	IRF2BPL	NA	NA	22.2173950162139	21.6117414043366	22.0181460380385	21.5113533673553	24.188770911539	NA	NA	20.9179160421163	21.6206071424453	21.193897705919	21.6683852975714	21.1739242095337	NA	NA	NA	21.6009531946098
Q9H1E3	NUCKS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6425360464262	21.5144184494816	NA	19.5133637218164	NA	NA	20.0422123891252	NA	20.2256863944076
Q9H1E5	TMX4	NA	22.4051913768365	NA	22.5045368887559	NA	NA	22.7105073024106	NA	NA	NA	21.6279148642223	NA	NA	NA	NA	NA	NA	NA
Q9H223	EHD4	23.1147210405731	23.113801531289	23.237429069785	24.8565831865554	22.8865743827111	24.9220498694914	22.7043603180755	22.340076779888	22.7733041445417	23.6978065130134	22.0900817147987	23.3323202892683	23.3140028434281	22.8446944996777	NA	23.6516722362637	22.4869812216149	22.3504352572976
Q9H299	SH3BGRL3	23.3020114309613	NA	21.2672428295397	23.2394053613976	21.2266086866278	22.4054049552598	21.1840045322374	21.8300988026977	NA	23.453508948185	23.8734274357779	24.5519236522325	23.452575992317	24.5245004679814	NA	24.0601649262898	23.6667178146402	24.0957547259512
Q9H2D6	TRIOBP	NA	NA	NA	21.0224602059174	NA	NA	NA	21.9098488147142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9H2G2	SLK	NA	NA	NA	NA	NA	NA	NA	21.5143217033207	NA	NA	21.8132943939714	NA	NA	NA	NA	NA	NA	NA
Q9H2P0	ADNP	25.0098032650959	23.7384727539175	24.6496943958932	24.7013734817545	22.928468505335	23.7815686459415	24.0600623167603	23.5260883284588	23.0377777322392	24.1132215752549	24.860526644291	23.3939881412554	23.3396952568054	NA	23.152100577069	23.3249084297347	NA	22.768206259043
Q9H2U2	PPA2	NA	21.4290618309866	NA	NA	21.6320541788727	NA	NA	21.9964652119464	20.8250647513502	22.547480721371	23.86317715882	21.8677757168659	21.227201926264	22.4256400077807	21.3325273127341	23.972807367843	21.9418330664919	23.3226961292064
Q9H307	PNN	23.5478793324494	23.2694254461839	23.3759975932626	23.7700985601828	24.3627081514754	23.9119081953694	23.9615940264635	23.3037753004053	23.3990466527817	23.8912740120225	24.0157403145773	23.4004898177638	23.3118994824478	23.8001940395756	23.2151191834884	22.7234208836744	23.7569324355549	23.1154459992876
Q9H3K2	GHITM	22.5872375951853	22.0126388858364	NA	22.8117043407408	21.7040433678704	22.2886905442111	21.9357378978628	22.6780271101417	NA	NA	NA	22.0028981590816	NA	22.7973237710019	21.7949884614076	NA	21.8206902036214	23.1321819175101
Q9H3K6	BOLA2	22.347843105542	NA	22.324570294049	22.2714514137913	NA	NA	NA	NA	NA	22.3634719065367	22.7329517283017	NA	23.9287355644062	22.7207999462732	22.3411054708197	NA	23.4328137762136	NA
Q9H3N1	TMX1	23.849884094702	23.3952781025924	23.9510079642955	25.0446655258397	24.9856128973863	23.9627527647985	24.241707264632	23.8378338324491	23.7250749042719	24.322075750549	24.5841455304368	24.9742709612576	23.3852193205902	23.2904427741488	23.2959799820735	23.3013909453271	23.499744088387	23.5890395924835
Q9H3P2	WHSC2	NA	NA	21.9806367895938	21.9040851091904	NA	NA	22.2663082306016	22.0014079515694	NA	22.0640832168945	22.1498161855464	21.656079622518	21.9524412891043	21.7013154597264	NA	NA	NA	NA
Q9H3P7	ACBD3	24.471637892301	25.1643903686437	24.6065909926693	24.7700423968722	24.0253099348578	24.6550055880222	24.4244330220392	25.1393926744852	25.4360863720088	25.1435202252352	25.0803804959424	25.0907346368636	25.529412332633	25.4267076796699	25.0818001394576	24.8419714732629	24.7913838783588	24.8322399671668
Q9H3S7	PTPN23	22.3627451509611	23.0734483133245	NA	24.0793911469803	22.4309130187317	22.6641774956556	23.3420866340289	23.6102829157699	23.4880263234361	22.282078357248	21.8097897844074	21.34984451073	22.3183121554805	NA	NA	NA	NA	22.6686248453125
Q9H3U1	UNC45A	24.3212852100976	23.0478273992225	23.8884720670195	24.4773996478474	23.6360155536732	22.878613605834	24.2208558893786	23.6704612243791	22.6785822807852	22.8424327318258	23.3865841185176	23.0771687832218	24.323151757078	22.9964216096994	NA	21.9674607866507	22.8454874749791	24.4732558057818
Q9H3Z4	DNAJC5	23.9284614444716	21.6978137119213	22.8100100573458	24.1602963086483	NA	22.5871208749733	25.3000825805292	25.637189110209	NA	24.8775757122542	22.2654269920253	21.4231502244262	22.7965442795548	22.8865739560078	NA	21.5951480609494	22.161844689906	NA
Q9H444;P59074	CHMP4B	23.5439721491529	23.5626229185181	24.0631649273906	25.0083217837047	23.9083658976301	25.5794644239912	23.978136607383	22.2671639237406	22.6776051148019	24.0538525452932	24.8640935112534	23.9819802248891	23.3643969719573	23.4557292732829	24.6059935797269	22.5753321763265	24.8497258477286	23.4580996598041
Q9H479	FN3K	22.5114502744472	22.6250357871627	NA	22.1260387680038	NA	21.2211762860629	22.0745497245914	21.6654744612542	21.3675031941599	NA	21.8317738145791	NA	NA	NA	22.0319676524761	22.1186438412017	21.656339149551	NA
Q9H488	POFUT1	22.1079754827177	NA	22.4822489556949	22.0285954189012	22.4369650140227	22.7254440838929	NA	22.0576250524047	22.434314384163	22.4504897931296	22.3767722470942	21.8563630839902	22.4091338406409	22.211932381806	NA	21.9172790760453	NA	22.1135497043684
Q9H490	PIGU	21.7395737964919	21.7512289230453	21.7669210818711	21.7413281085558	NA	21.7095137088127	NA	NA	NA	NA	22.0663202565616	NA	21.7417631941469	NA	NA	NA	21.7277669448508	NA
Q9H4A4	RNPEP	25.466886114121	26.3634227833871	25.773796492758	25.3663614559657	25.7390949835003	26.0729084209955	27.3176565952083	25.8764127632932	26.0951644778406	26.727888494449	26.600488998983	26.1428613442286	26.7091466236698	26.0611494987567	24.2671971989278	24.7597738924522	25.4550209774923	25.747916695755
Q9H4A5	GOLPH3L	NA	23.3933251662857	23.3604474362879	22.9594515871251	22.1321517405157	23.2525256259369	23.1340426283737	23.4098169378156	22.9697915985192	22.2855857679068	22.7624770236887	22.5013810145717	23.3938626182673	24.1711800910894	NA	NA	22.0687814704986	22.1032843338204
Q9H4A6	GOLPH3	19.6947398850166	NA	20.9050585682669	20.5697176954277	NA	21.2932973444243	20.2339719361342	NA	21.4937333653214	20.2697928928959	NA	21.6982313562305	23.5056842615652	21.7262610311426	NA	NA	21.023055790873	NA
Q9H4M9	EHD1	25.2226276528206	22.7459846604881	NA	22.1831690415129	23.9346324226072	23.622988206508	21.9319770366507	23.4265016140615	NA	22.3133140766238	22.8721931437722	22.6940631843011	22.296635711458	21.470057665615	NA	NA	22.1305206598761	NA
Q9H553	ALG2	NA	21.3908291408548	20.936288163181	21.5598235882186	NA	NA	NA	NA	NA	NA	NA	21.1670969403686	NA	21.5268687989909	NA	NA	NA	NA
Q9H6R3	ACSS3	21.7228581484134	22.1411035666759	23.3162456040765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.351487197681	NA
Q9H6S3	EPS8L2	NA	NA	NA	NA	NA	NA	NA	NA	22.7149326776059	NA	NA	NA	NA	NA	NA	NA	NA	22.4874309275717
Q9H6W3	NO66	21.7769094651073	21.8926830910612	NA	21.9375953114428	NA	NA	23.4851992275374	NA	NA	21.8860375695094	21.7679273325545	21.7567330722346	22.2536254349485	NA	NA	NA	23.6461554303444	NA
Q9H6Z4	RANBP3	NA	NA	NA	21.9776393217174	NA	NA	NA	NA	NA	21.5405672943015	22.8821385608054	NA	22.0276781524824	21.9927000197749	NA	NA	NA	NA
Q9H773	DCTPP1	22.266136005293	NA	21.6258010712418	NA	NA	NA	NA	NA	NA	NA	22.4833204982796	NA	21.7087203583274	NA	NA	21.7563468487283	22.2256902176799	NA
Q9H7S9;Q96F45	ZNF703	20.3189269013732	NA	NA	NA	NA	NA	NA	19.854137197217	NA	NA	NA	NA	20.3319385905586	NA	NA	NA	NA	NA
Q9H7Z7	PTGES2	22.1911413045446	22.1217631231582	21.7700276615403	23.2183525750483	22.3119702931983	22.2015788985994	22.5093511612479	22.5251591022998	NA	NA	21.8996429425188	NA	22.2187545282803	21.7266664027557	22.532529508603	NA	22.6814004558464	22.2879644908269
Q9H845	ACAD9	23.1959685286809	22.749429781424	22.3103133989598	21.5632501722643	24.8991774004365	22.791997963528	22.6049357999124	22.4972433300382	NA	22.1617115353524	22.1268564659286	21.9294728159174	22.5279391966821	22.2694201385177	24.3231931687631	NA	22.8628123789623	22.4863780492289
Q9H8H3	METTL7A	21.7996677992592	NA	NA	NA	23.1392474019006	22.5687984634038	NA	NA	NA	22.6844093898706	23.2983566801571	22.5325419460582	NA	21.8089409050641	NA	22.5640582064736	NA	22.763565665852
Q9H8Y8	GORASP2	22.7000007366372	23.6496889999362	22.9839277322032	23.5918233916187	22.9446608733216	23.0265018203951	23.5738751759804	24.5839240820847	24.5789277282201	24.2885833011929	23.6242415916213	23.9942786566165	24.7605367193475	24.9994907678817	24.3732999032151	23.9511689954561	23.7554724288832	23.6244268351618
Q9H936	SLC25A22	25.5090989875817	23.3420666331527	22.4708117638179	23.750078873001	23.5086111498103	22.8118512128776	25.076813863857	22.9643750276085	22.4500837961302	21.9198043139873	21.6194499003718	22.0968658823945	22.8489923581695	21.970508918763	NA	NA	21.3122471902865	22.8484264912299
Q9H993	C6orf211	25.1633133759563	24.8898844577085	24.6394178856291	25.2325903247153	24.7871721536815	22.8999725183296	27.2784495398527	25.9711137679446	24.6859709943316	23.6421548467426	24.2313493742184	23.6228297822312	24.0041446616322	23.54539594626	22.9531696220472	21.6303553173808	22.7604304350297	26.833883012626
Q9H9B4	SFXN1	24.8372715199671	27.8594987120273	25.6201804453052	26.8728879704775	24.6789568233772	23.9966462071072	27.5335373650117	29.2341390609939	25.3863657189428	24.7472788259894	24.6718264409021	25.5431082528098	25.4673609796594	24.9459512840337	22.7185999803605	24.2629202992377	25.5540811354428	25.4674386542337
Q9H9E3	COG4	NA	NA	NA	NA	21.9958823678236	NA	21.275764732055	NA	21.219991580608	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9H9Q2	COPS7B	22.2330766020517	22.6545646214772	21.8487463069491	22.470683428753	21.0003563363459	21.4190886421065	22.3500111139226	21.2949119000455	22.0052600973141	NA	22.4490152975566	21.6490497924892	21.466308568425	21.5656532594163	22.0366869146102	21.8331708476337	21.2571881724962	22.1848155318794
Q9HA77	CARS2	NA	NA	NA	NA	21.5757617937757	21.5529765410299	NA	NA	NA	20.8113769808276	NA	NA	NA	21.0883304945821	NA	NA	21.4523586438495	NA
Q9HA82	CERS4	NA	21.8083043283039	NA	20.7628918262914	21.0318186132078	19.3793873278971	NA	NA	NA	NA	20.6069505669879	NA	NA	22.1564448389397	NA	NA	21.1615297528747	NA
Q9HAB8	PPCS	23.9747937691944	23.6165902814074	22.443526133181	22.7733971247873	22.2796514989845	23.1758064617371	22.8289218298483	23.0980669965949	22.4090245327653	23.3088566958031	24.11487887546	24.5325642841585	24.117268422907	24.408154103478	NA	23.524690029645	23.3947345704357	23.5819853576037
Q9HAS0	C17orf75	NA	NA	NA	21.7497371505942	23.0211470298667	NA	22.1064686925441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9HAV7	GRPEL1	23.7086288348969	NA	NA	21.8978891369491	NA	22.0851876240757	21.8220056567749	21.2763405184832	NA	22.0388888571856	22.5777793958568	22.0128922552849	NA	NA	24.1948509768229	NA	22.4589348086932	23.0872045941526
Q9HB07	C12orf10	23.0341330528962	23.3226849714349	23.8476754742458	22.9858066582782	NA	22.8367448798864	24.1773704398499	23.2626251233824	NA	22.1589868388688	23.5666143972538	NA	22.4633299308155	23.421361401292	NA	NA	22.2736304050921	22.4223549074818
Q9HB71	CACYBP	22.9456072972144	22.49608419381	22.6549733829247	22.6418857384722	22.1809639898687	NA	22.4259805138912	21.9649374270078	21.4401094214299	22.6850190774724	23.9416673928144	22.8970640621427	24.2808359794929	24.7740120673513	22.4419894187418	22.9762201090411	23.8322717953351	24.6846890151284
Q9HBH5	RDH14	20.8850821335041	NA	NA	20.7677603181136	NA	21.0366643626283	22.5061806193972	21.5426186745826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9HBL7	PLGRKT	22.4008464327658	24.8508025290145	24.1241772338511	25.5384189044685	24.7885028627718	24.6414617620129	21.2707523336256	24.9231051062159	25.2626158861715	24.1964430569205	23.2626499073547	24.1626438852483	24.0861821761567	24.5254068461558	22.3879462326442	21.906212181377	21.9303438829792	22.435934322994
Q9HC07	TMEM165	24.4907519533268	23.9431085013372	24.4201564675635	24.3457455637876	25.3308445701128	25.6700138833216	23.5066764760925	24.2488358184928	24.9434455852944	24.0519124750771	24.1033702339163	24.2703784699465	24.6967335056472	24.6763157404468	22.6680335585295	24.0692483514376	24.1699620445105	23.7264364908285
Q9HC35	EML4	21.4244843301239	21.450358485463	20.9540354520383	NA	21.9555681291835	20.9552999374314	21.2421539885993	21.2660519540694	NA	21.3044421847603	21.4287055159523	22.5286274423712	21.454000926686	21.595996486938	21.6969475089331	NA	21.3610092451838	21.0856184595249
Q9HC38	GLOD4	22.9310695109383	24.2413107296691	22.2171348954035	21.9047400795689	21.6746850168862	22.1639876076541	23.7006378463948	24.369831312112	23.309365806824	24.2980796825368	24.6007333578997	24.2347813497176	23.1705993499354	24.3013090985757	21.0682045035268	22.6164045098323	23.8760212272454	24.4662491854175
Q9HC84	MUC5B	27.7623111787981	20.9529379883857	21.2343315894629	NA	NA	27.7182752144444	NA	NA	NA	NA	20.1470079540569	24.6793588341378	NA	NA	NA	NA	22.4506841317706	NA
Q9HCC0	MCCC2	26.4379571169955	26.2463052428756	26.0967135883421	26.3084116707313	25.909167641045	26.6627289664566	29.3310611663025	26.3808049435015	24.7348940925979	27.9919571455308	25.9248832189706	26.4635341371457	26.5824335143757	25.6034774838806	25.7196782928184	22.6255820429843	27.2641645636989	26.3249865921629
